1.16327 1.28571 1.00068
1.22449 1.28571 1.00035
1.28571 1.28571 1.00017
1.34694 1.28571 1.00008
1.40816 1.28571 1.00004
1.46939 1.28571 1.00002
1.53061 1.28571 1.00001
1.59184 1.28571 1
1.65306 1.28571 1
1.71429 1.28571 1
1.77551 1.28571 1
1.83673 1.28571 1
1.89796 1.28571 1
